fill_number,first_run_number,last_run_number,duration,start_time,end_time,start_stable_beam,end_stable_beam,end_time,delivered_lumi,recorded_lumi,downtime,efficiency_lumi,peak_lumi,peak_pileup,fill_type_runtime,bunches_target,beta_star,energy,injection_scheme
8337,361498,361498,,2022-11-03 14:57:04,2022-11-03 15:48:13,,,2022-11-03 15:48:13,,,0,,,,PROTONS,,,,
8336,361490,361496,,2022-11-03 10:19:35,2022-11-03 14:57:04,,,2022-11-03 14:57:04,,,0,,,,PROTONS,,,,
8335,361474,361476,28895,2022-11-03 00:20:22,2022-11-03 10:19:35,2022-11-03 02:17:00,2022-11-03 10:18:35,2022-11-03 10:19:35,510.46195504436,482.624775323253,398,94.547,19.31476237,56.082856,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8334,361449,361472,43902,2022-11-02 08:59:09,2022-11-03 00:20:22,2022-11-02 11:34:22,2022-11-02 23:46:04,2022-11-03 00:20:22,745.930292476523,698.083141961943,571,93.586,19.576369141,56.842466,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8333,361438,361447,53208,2022-11-01 16:54:21,2022-11-02 08:59:09,2022-11-01 18:10:37,2022-11-02 08:57:25,2022-11-02 08:59:09,809.932843382069,770.686086902019,857,95.154,19.264301302,55.936337,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8332,361422,361437,,2022-11-01 15:20:42,2022-11-01 16:54:21,,,2022-11-01 16:54:21,,,0,,,,PROTONS,,,,
8331,361415,361420,37881,2022-11-01 02:26:22,2022-11-01 15:20:42,2022-11-01 04:23:52,2022-11-01 14:55:13,2022-11-01 15:20:42,632.595776648961,599.938610975638,1119,94.838,19.311306901,56.072822,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8330,361400,361414,10710,2022-10-31 15:57:15,2022-11-01 02:26:22,2022-10-31 17:19:28,2022-10-31 20:17:58,2022-11-01 02:26:22,194.809464437201,183.262242867557,164,94.073,19.063663151,55.353758,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8329,361392,361399,,2022-10-31 12:45:54,2022-10-31 15:57:15,,,2022-10-31 15:57:15,,,0,,,,PROTONS,,,,
8328,,,,2022-10-31 12:21:21,2022-10-31 12:45:54,,,2022-10-31 12:45:54,,,0,,,,PROTONS,,,,
8327,361357,361388,23205,2022-10-30 23:42:52,2022-10-31 12:21:21,2022-10-31 02:34:53,2022-10-31 09:01:38,2022-10-31 12:21:21,419.645798543743,364.604768289741,2607,86.884,19.00845651,55.19346,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8326,361354,361356,,2022-10-30 21:35:27,2022-10-30 23:42:52,,,2022-10-30 23:42:52,,,0,,,,PROTONS,2450,,,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8325,,,,2022-10-30 18:00:40,2022-10-30 21:35:27,,,2022-10-30 21:35:27,,,0,,,,PROTONS,,,,
8324,361333,361352,7121,2022-10-30 08:47:51,2022-10-30 18:00:40,2022-10-30 10:05:22,2022-10-30 12:04:03,2022-10-30 18:00:40,128.467353351135,121.465398607233,83,94.55,18.697489453,54.290527,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8323,361322,361332,,2022-10-30 06:23:22,2022-10-30 08:47:51,,,2022-10-30 08:47:51,,,0,,,,PROTONS,,,,
8322,361306,361321,24496,2022-10-29 20:36:43,2022-10-30 06:23:22,2022-10-29 23:23:16,2022-10-30 06:11:32,2022-10-30 06:23:22,440.358835224547,398.404453588607,466,90.473,19.105515755,55.475283,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8321,361300,361303,52418,2022-10-29 02:23:02,2022-10-29 20:36:43,2022-10-29 06:02:42,2022-10-29 20:36:20,2022-10-29 20:36:43,798.560467734398,753.998141970036,726,94.42,19.043923958,55.296444,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8320,361286,361299,21814,2022-10-28 16:21:32,2022-10-29 02:23:02,2022-10-28 20:08:27,2022-10-29 02:12:01,2022-10-29 02:23:02,397.5198744129,373.957425190759,760,94.073,19.426348177,56.40686,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8319,361264,361284,12114,2022-10-28 11:29:25,2022-10-28 16:21:32,2022-10-28 12:53:38,2022-10-28 16:15:32,2022-10-28 16:21:32,223.416389119115,183.369355349078,1578,82.075,19.025835417,55.243921,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8318,361243,361263,,2022-10-28 10:11:13,2022-10-28 11:29:25,,,2022-10-28 11:29:25,,,0,,,,PROTONS,,,,
8317,361227,361242,48767,2022-10-27 17:54:26,2022-10-28 10:11:13,2022-10-27 20:29:05,2022-10-28 10:01:52,2022-10-28 10:11:13,748.962765917773,707.411384061493,605,94.452,19.151728906,55.609468,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8316,361205,361225,16248,2022-10-27 11:00:05,2022-10-27 17:54:26,2022-10-27 13:21:06,2022-10-27 17:51:54,2022-10-27 17:54:26,296.860786866743,270.351994657752,655,91.07,19.075633854,55.388516,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8315,361179,361204,58228,2022-10-26 15:17:58,2022-10-27 11:00:05,2022-10-26 18:30:53,2022-10-27 10:41:21,2022-10-27 11:00:05,863.735478812408,758.61318363723,5568,87.829,19.05621224,55.332123,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8314,361099,361178,19655,2022-10-25 21:34:28,2022-10-26 15:17:58,2022-10-25 23:34:52,2022-10-26 05:02:27,2022-10-26 15:17:58,307.516144460773,279.462440407682,859,90.877,16.905564583,52.979842,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8313,361086,361097,9447,2022-10-25 14:54:40,2022-10-25 21:34:28,2022-10-25 16:39:35,2022-10-25 19:17:02,2022-10-25 21:34:28,56.138784492848,53.843663213832,73,95.912,7.746176628,47.751655,PROTONS,2450,60.0,6799.56,25ns_1167b_1154_1022_1088_144bpi_12inj_3INDIV
8312,361060,361084,1324,2022-10-25 12:09:28,2022-10-25 14:54:40,2022-10-25 14:24:08,2022-10-25 14:46:12,2022-10-25 14:54:40,9.476074052811,7.913246695623,27,83.508,7.506442801,46.273806,PROTONS,2450,60.0,6799.56,25ns_1167b_1154_1022_1088_144bpi_12inj_3INDIV
8311,361042,361059,43505,2022-10-24 22:35:39,2022-10-25 12:09:28,2022-10-25 00:02:55,2022-10-25 12:08:00,2022-10-25 12:09:28,681.996191368699,602.700891258251,5862,88.373,19.12475,55.531132,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8310,361035,361041,,2022-10-24 20:10:48,2022-10-24 22:35:39,,,2022-10-24 22:35:39,,,0,,,,PROTONS,,,,
8309,361008,361034,9792,2022-10-24 14:04:58,2022-10-24 20:10:48,2022-10-24 17:04:38,2022-10-24 19:47:50,2022-10-24 20:10:48,30.929687514527,29.37168356372,255,94.963,4.143901237,51.00214,PROTONS,578,60.0,6799.68,25ns_591b_578_510_540_72bpi_12inj_3INDIV
8308,361005,361005,,2022-10-24 13:52:05,2022-10-24 14:04:58,,,2022-10-24 14:04:58,,,0,,,,PROTONS,,,,
8307,360982,361000,8026,2022-10-24 07:36:21,2022-10-24 13:52:05,2022-10-24 10:23:14,2022-10-24 12:37:00,2022-10-24 13:52:05,40.44967816371,38.111154475496,328,94.219,5.68860651,70.014001,PROTONS,578,60.0,6799.68,25ns_591b_578_510_540_72bpi_12inj_3INDIV
8306,360930,360981,47809,2022-10-23 13:33:23,2022-10-24 07:36:21,2022-10-23 15:35:19,2022-10-24 04:52:08,2022-10-24 07:36:21,728.142628145742,637.355196385803,3953,87.532,19.104948177,55.473635,PROTONS,578,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8305,360922,360927,44346,2022-10-22 22:48:39,2022-10-23 13:33:23,2022-10-23 01:06:14,2022-10-23 13:25:20,2022-10-23 13:33:23,692.010842598646,652.864251178557,670,94.343,19.563470703,56.805013,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8304,360915,360921,24068,2022-10-22 14:14:50,2022-10-22 22:48:39,2022-10-22 16:01:09,2022-10-22 22:42:17,2022-10-22 22:48:39,430.031238799475,401.061689460252,558,93.263,19.425208724,56.403552,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8303,360900,360914,,2022-10-22 12:23:58,2022-10-22 14:14:50,,,2022-10-22 14:14:50,,,0,,,,PROTONS,2450,,,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8302,360880,360897,48733,2022-10-21 20:20:36,2022-10-22 12:23:58,2022-10-21 22:36:43,2022-10-22 12:08:56,2022-10-22 12:23:58,711.314955341723,641.199610746337,2580,90.143,19.549710026,56.765057,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8301,360866,360876,11895,2022-10-21 14:10:56,2022-10-21 20:20:36,2022-10-21 16:53:18,2022-10-21 20:11:33,2022-10-21 20:20:36,31.549039749471,26.608147485837,2002,84.339,2.847955924,67.086197,PROTONS,302,60.0,6799.68,25ns_315b_302_237_240_48bpi_11inj
8300,360859,360865,,2022-10-21 12:03:30,2022-10-21 14:10:56,,,2022-10-21 14:10:56,,,0,,,,PROTONS,,,,
8299,360851,360857,1356,2022-10-21 08:24:48,2022-10-21 12:03:30,2022-10-21 11:12:13,2022-10-21 11:34:49,2022-10-21 12:03:30,3.816491556471,3.709038364988,1116,97.185,2.747692415,64.724399,PROTONS,302,60.0,6799.68,25ns_315b_302_237_240_48bpi_11inj
8298,360850,360850,,2022-10-21 08:09:57,2022-10-21 08:24:48,,,2022-10-21 08:24:48,,,0,,,,PROTONS,,,,
8297,360814,360847,34902,2022-10-20 12:18:55,2022-10-21 08:09:57,2022-10-20 13:44:45,2022-10-20 23:26:27,2022-10-21 08:09:57,570.636104673727,491.122335422475,3676,86.066,19.270183464,58.284809,PROTONS,302,60.0,6799.68,25ns_2365b_2352_1696_1848_200bpi_14inj_mixed_1INDIV
8296,360800,360813,,2022-10-20 10:59:32,2022-10-20 12:18:55,,,2022-10-20 12:18:55,,,0,,,,PROTONS,,,,
8295,360789,360799,39131,2022-10-19 21:22:26,2022-10-20 10:59:32,2022-10-19 23:56:38,2022-10-20 10:48:49,2022-10-20 10:59:32,593.615652263589,555.527226740315,871,93.584,18.066289062,52.457757,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8294,360763,360788,,2022-10-19 16:32:24,2022-10-19 21:22:26,,,2022-10-19 21:22:26,,,0,,,,PROTONS,302,,,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8293,360760,360762,3689,2022-10-19 13:25:49,2022-10-19 16:32:24,2022-10-19 15:02:08,2022-10-19 16:03:37,2022-10-19 16:32:24,9.58648068187,9.392536514538,1546,97.977,2.618357503,61.677796,PROTONS,302,60.0,6799.68,25ns_315b_302_237_240_48bpi_11inj
8292,,,,2022-10-19 13:25:23,2022-10-19 13:25:49,,,2022-10-19 13:25:49,,,0,,,,,,,,
8291,,,,2022-10-19 13:10:47,2022-10-19 13:25:23,,,2022-10-19 13:25:23,,,0,,,,PROTONS,,,,
8290,360752,360759,,2022-10-19 11:22:12,2022-10-19 13:10:47,,,2022-10-19 13:10:47,,,0,,,,PROTONS,302,,,25ns_315b_302_237_240_48bpi_11inj
8289,360703,360744,493,2022-10-19 06:34:08,2022-10-19 11:22:12,2022-10-19 10:34:43,2022-10-19 10:42:56,2022-10-19 11:22:12,1.169195165937,1.102502691259,1146,94.296,2.096039893,49.374128,PROTONS,302,60.0,6799.68,25ns_315b_302_237_240_48bpi_11inj
8288,360700,360702,,2022-10-19 06:01:21,2022-10-19 06:34:08,,,2022-10-19 06:34:08,,,0,,,,PROTONS,,,,
8287,360688,360699,,2022-10-18 20:48:20,2022-10-19 06:01:21,,,2022-10-19 06:01:21,,,0,,,,PROTONS,,,,
8286,360623,360687,,2022-10-18 09:57:32,2022-10-18 20:48:20,,,2022-10-18 20:48:20,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8285,360604,360620,,2022-10-18 06:19:30,2022-10-18 09:57:32,,,2022-10-18 09:57:32,,,0,,,,PROTONS,,,,
8284,360602,360603,,2022-10-18 01:55:57,2022-10-18 06:19:30,,,2022-10-18 06:19:30,,,0,,,,PROTONS,0,,,Multi_40b_0_0_0_4bpi10inj
8283,360600,360601,,2022-10-17 23:39:17,2022-10-18 01:55:57,,,2022-10-18 01:55:57,,,0,,,,PROTONS,0,,,Multi_40b_0_0_0_4bpi10inj
8282,360598,360598,,2022-10-17 21:59:51,2022-10-17 23:39:17,,,2022-10-17 23:39:17,,,0,,,,PROTONS,0,,,Multi_40b_0_0_0_4bpi10inj
8281,360590,360597,,2022-10-17 19:29:00,2022-10-17 21:59:51,,,2022-10-17 21:59:51,,,0,,,,PROTONS,0,,,Multi_40b_0_0_0_4bpi10inj
8280,360583,360588,,2022-10-17 17:58:00,2022-10-17 19:29:00,,,2022-10-17 19:29:00,,,0,,,,PROTONS,,,,
8279,360550,360582,,2022-10-17 14:14:10,2022-10-17 17:58:00,,,2022-10-17 17:58:00,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8278,360511,360549,,2022-10-17 07:17:24,2022-10-17 14:14:10,,,2022-10-17 14:14:10,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8277,360493,360508,,2022-10-17 05:04:47,2022-10-17 07:17:24,,,2022-10-17 07:17:24,,,0,,,,PROTONS,2450,,,Single_42b_0_0_0_noHOnoLR
8276,360482,360492,42856,2022-10-16 15:19:22,2022-10-17 05:04:47,2022-10-16 17:00:47,2022-10-17 04:55:03,2022-10-17 05:04:47,597.557504812068,549.28827145374,1418,91.922,18.200080859,52.846238,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8275,360462,360477,,2022-10-16 13:41:29,2022-10-16 15:19:22,,,2022-10-16 15:19:22,,,0,,,,PROTONS,,,,
8274,360449,360460,61558,2022-10-15 18:03:32,2022-10-16 13:41:29,2022-10-15 20:23:39,2022-10-16 13:29:37,2022-10-16 13:41:29,775.966461339293,730.498757691901,980,94.141,18.022037109,67.724542,PROTONS,2450,60.0,6799.56,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8273,360416,360448,16747,2022-10-15 10:32:14,2022-10-15 18:03:32,2022-10-15 13:02:00,2022-10-15 17:41:07,2022-10-15 18:03:32,293.968767798528,198.150304738152,4698,67.405,18.149254948,52.698658,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8272,360411,360415,2301,2022-10-15 08:16:04,2022-10-15 10:32:14,2022-10-15 09:29:38,2022-10-15 10:07:59,2022-10-15 10:32:14,42.482908268531,37.775434222926,444,88.919,18.062766797,52.447529,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8271,360407,360410,,2022-10-15 07:09:27,2022-10-15 08:16:04,,,2022-10-15 08:16:04,,,0,,,,PROTONS,,,,
8270,360405,360406,,2022-10-15 06:22:32,2022-10-15 07:09:27,,,2022-10-15 07:09:27,,,0,,,,PROTONS,,,,
8269,360399,360404,1891,2022-10-15 01:15:38,2022-10-15 06:22:32,2022-10-15 02:46:50,2022-10-15 03:18:21,2022-10-15 06:22:32,28.420906474871,26.869788259811,29,94.542,17.365850781,50.423945,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8268,360395,360398,,2022-10-14 22:44:18,2022-10-15 01:15:38,,,2022-10-15 01:15:38,,,0,,,,PROTONS,,,,
8267,360389,360394,6959,2022-10-14 18:58:03,2022-10-14 22:44:18,2022-10-14 20:28:33,2022-10-14 22:24:32,2022-10-14 22:44:18,125.240520516371,103.547801794649,1138,82.679,18.102490234,52.562871,PROTONS,2450,60.0,6799.68,25ns_2462b_2450_1737_1735_180bpi_17inj_2INDIV
8266,360387,360387,,2022-10-14 17:09:02,2022-10-14 18:58:03,,,2022-10-14 18:58:03,,,0,,,,PROTONS,,,,
8265,360358,360385,,2022-10-14 10:06:29,2022-10-14 17:09:02,,,2022-10-14 17:09:02,,,0,,,,PROTONS,,,,
8264,360328,360357,,2022-10-14 02:46:32,2022-10-14 10:06:29,,,2022-10-14 10:06:29,,,0,,,,PROTONS,,,,
8263,360322,360327,8255,2022-10-13 22:58:15,2022-10-14 02:46:32,2022-10-14 00:25:21,2022-10-14 02:42:56,2022-10-14 02:46:32,138.115404727774,130.642327724205,113,94.589,17.945003646,52.148158,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8262,360319,360321,,2022-10-13 18:05:44,2022-10-13 22:58:15,,,2022-10-13 22:58:15,,,0,,,,PROTONS,,,,
8261,,,,2022-10-13 17:50:58,2022-10-13 18:05:44,,,2022-10-13 18:05:44,,,0,,,,PROTONS,,,,
8260,360294,360315,46071,2022-10-13 00:54:23,2022-10-13 17:50:58,2022-10-13 02:44:08,2022-10-13 15:31:59,2022-10-13 17:50:58,667.64472340655,632.144071543253,657,94.683,18.08818125,52.564233,PROTONS,2448,60.0,6799.56,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8259,360292,360293,,2022-10-12 23:36:48,2022-10-13 00:54:23,,,2022-10-13 00:54:23,,,0,,,,PROTONS,2448,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8258,,,,2022-10-12 23:03:13,2022-10-12 23:36:48,,,2022-10-12 23:36:48,,,0,,,,PROTONS,,,,
8257,360287,360290,,2022-10-12 21:34:37,2022-10-12 23:03:13,,,2022-10-12 23:03:13,,,0,,,,PROTONS,,,,
8256,360277,360286,,2022-10-12 18:46:53,2022-10-12 21:34:37,,,2022-10-12 21:34:37,,,0,,,,PROTONS,2448,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8255,360272,360274,,2022-10-12 13:59:53,2022-10-12 18:46:53,,,2022-10-12 18:46:53,,,0,,,,PROTONS,2,,,Single_3b_2_2_2
8254,360266,360270,,2022-10-12 13:04:24,2022-10-12 13:59:53,,,2022-10-12 13:59:53,,,0,,,,IONS,,,,
8253,360219,360265,14095,2022-10-11 22:43:56,2022-10-12 14:13:42,2022-10-12 01:08:01,2022-10-12 05:02:56,2022-10-12 14:13:42,242.133330039916,216.776257444442,540,89.528,18.483813932,53.71394,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8252,360197,360217,,2022-10-11 18:50:29,2022-10-11 22:43:56,,,2022-10-11 22:43:56,,,0,,,,PROTONS,2448,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8251,360192,360195,,2022-10-11 17:13:04,2022-10-11 18:50:29,,,2022-10-11 18:50:29,,,0,,,,PROTONS,2448,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8250,360161,360190,,2022-10-11 12:52:32,2022-10-11 17:13:04,,,2022-10-11 17:13:04,,,0,,,,PROTONS,2448,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8249,360143,360159,,2022-10-11 10:30:20,2022-10-11 12:52:32,,,2022-10-11 12:52:32,,,0,,,,PROTONS,,,,
8248,360133,360141,17534,2022-10-11 03:41:13,2022-10-11 10:30:11,2022-10-11 05:30:53,2022-10-11 10:23:07,2022-10-11 10:30:11,298.380104345276,282.146323493718,203,94.559,18.150609115,52.745648,PROTONS,2448,60.0,6799.56,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8247,360116,360132,48614,2022-10-10 12:22:54,2022-10-11 03:41:13,2022-10-10 13:52:35,2022-10-11 03:22:49,2022-10-11 03:41:13,669.599140169316,588.146237657791,4141,87.836,18.593889062,54.033818,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8246,360095,360114,,2022-10-10 09:40:17,2022-10-10 12:22:54,,,2022-10-10 12:22:54,,,0,,,,PROTONS,,,,
8245,360070,360092,46242,2022-10-09 17:54:18,2022-10-10 09:40:17,2022-10-09 20:40:36,2022-10-10 09:31:18,2022-10-10 09:40:17,643.257473394771,588.39758820768,2202,91.472,18.810357422,54.662877,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8244,,,,2022-10-09 17:42:16,2022-10-09 17:54:19,,,2022-10-09 17:54:19,,,0,,,,PROTONS,,,,
8243,,,,2022-10-09 17:01:05,2022-10-09 17:42:16,,,2022-10-09 17:42:16,,,0,,,,PROTONS,,,,
8242,360055,360069,,2022-10-09 14:54:02,2022-10-09 17:01:05,,,2022-10-09 17:01:05,,,0,,,,PROTONS,,,,
8241,360058,360061,,2022-10-09 14:00:24,2022-10-09 14:54:02,,,2022-10-09 14:54:02,,,0,,,,PROTONS,,,,
8240,360056,360056,,2022-10-09 13:44:51,2022-10-09 14:00:24,,,2022-10-09 14:00:24,,,0,,,,PROTONS,,,,
8239,360023,360054,,2022-10-08 21:45:28,2022-10-09 13:44:51,,,2022-10-09 13:44:51,,,0,,,,PROTONS,,,,
8238,360017,360021,36663,2022-10-08 09:44:46,2022-10-08 21:45:28,2022-10-08 11:20:56,2022-10-08 21:31:59,2022-10-08 21:45:28,494.61306210005,468.442906277947,786,94.709,18.700257292,54.342924,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8237,360012,360016,,2022-10-08 08:15:04,2022-10-08 09:44:46,,,2022-10-08 09:44:46,,,0,,,,PROTONS,,,,
8236,359985,360005,44206,2022-10-07 13:16:34,2022-10-08 08:15:01,2022-10-07 16:17:22,2022-10-08 04:34:08,2022-10-08 08:15:01,583.724949424526,557.869346426332,442,95.571,19.474050521,56.591567,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8235,359947,359984,,2022-10-07 05:42:16,2022-10-07 13:16:34,,,2022-10-07 13:16:34,,,0,,,,PROTONS,,,,
8234,359938,359946,,2022-10-06 17:55:17,2022-10-07 05:42:16,,,2022-10-07 05:42:16,,,0,,,,PROTONS,,,,
8233,359890,359936,9368,2022-10-06 08:31:30,2022-10-06 17:55:01,2022-10-06 10:24:32,2022-10-06 13:00:40,2022-10-06 17:55:01,12.304332768654,8.995289270964,2352,73.107,1.403915267,48.718496,PROTONS,302,60.0,6799.68,25ns_315b_302_237_240_48bpi_11inj
8232,359884,359889,11211,2022-10-06 03:30:32,2022-10-06 08:31:30,2022-10-06 05:07:28,2022-10-06 08:14:19,2022-10-06 08:31:30,0.32237329723,0.317270730231,62,98.417,0.03118395,27.72988,PROTONS,8,60.0,6799.68,Single_12b_8_8_8_2018
8231,359881,359881,,2022-10-06 01:12:36,2022-10-06 03:30:32,,,2022-10-06 03:30:32,,,0,,,,PROTONS,8,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8230,359842,359877,6532,2022-10-05 10:38:27,2022-10-06 01:12:36,2022-10-05 18:53:34,2022-10-05 20:42:26,2022-10-06 01:12:36,125.130550455992,102.735675142052,4682,82.103,20.121366406,133.804376,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8229,359833,359841,,2022-10-05 09:52:29,2022-10-05 10:38:31,,,2022-10-05 10:38:31,,,0,,,,PROTONS,,,,
8228,359795,359832,30579,2022-10-04 18:09:14,2022-10-05 09:52:14,2022-10-04 22:41:26,2022-10-05 07:11:05,2022-10-05 09:52:14,444.794115269075,397.043729597871,2127,89.265,18.574805339,53.978362,PROTONS,2448,60.0,6799.56,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8227,359779,359794,,2022-10-04 15:51:25,2022-10-04 18:09:21,,,2022-10-04 18:09:21,,,0,,,,PROTONS,8,,,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8226,359765,359776,7845,2022-10-04 11:12:37,2022-10-04 15:51:25,2022-10-04 13:34:57,2022-10-04 15:45:42,2022-10-04 15:51:25,0.241628797343,0.237288976284,54,98.204,0.029491423,26.224824,PROTONS,8,60.0,6799.56,Single_12b_8_8_8_2018
8225,359759,359764,42904,2022-10-03 21:27:17,2022-10-04 11:12:37,2022-10-03 23:14:15,2022-10-04 11:09:19,2022-10-04 11:12:37,505.087557570744,477.388258158675,633,94.516,17.644733073,72.793167,PROTONS,2448,60.0,6799.56,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8224,359752,359757,,2022-10-03 19:47:40,2022-10-03 21:27:22,,,2022-10-03 21:27:22,,,0,,,,PROTONS,,,,
8223,359721,359751,28092,2022-10-03 00:46:29,2022-10-03 19:47:40,2022-10-03 11:37:34,2022-10-03 19:25:46,2022-10-03 19:47:40,394.827158020165,363.246456639656,949,92.001,18.035898568,52.412301,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8222,359702,359720,16813,2022-10-02 16:06:43,2022-10-03 00:46:29,2022-10-02 18:37:44,2022-10-02 23:17:57,2022-10-03 00:46:29,258.52764131768,243.367277344513,335,94.136,18.02396901,52.377632,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8221,359697,359699,45903,2022-10-01 23:43:51,2022-10-02 16:06:43,2022-10-02 02:38:47,2022-10-02 15:23:50,2022-10-02 16:06:43,448.721983282977,431.163413721988,371,96.087,14.306343424,41.574216,PROTONS,2448,60.0,6799.56,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8220,359691,359696,44994,2022-10-01 09:25:09,2022-10-01 23:43:51,2022-10-01 10:45:49,2022-10-01 23:15:43,2022-10-01 23:43:51,459.903254406159,408.77002668914,3021,88.882,15.438556901,65.779799,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8219,,,,2022-10-01 08:07:50,2022-10-01 09:25:31,,,2022-10-01 09:25:31,,,0,,,,PROTONS,,,,
8218,359689,359689,,2022-10-01 05:55:27,2022-10-01 08:07:50,,,2022-10-01 08:07:50,,,0,,,,PROTONS,,,,
8217,,,,2022-10-01 05:54:51,2022-10-01 05:55:27,,,2022-10-01 05:55:27,,,0,,,,PROTONS,,,,
8216,359670,359688,30447,2022-09-30 18:13:08,2022-10-01 05:54:51,2022-09-30 20:47:04,2022-10-01 05:14:31,2022-10-01 05:54:51,173.169083800988,158.701855281555,3313,91.646,7.77980765,47.958974,PROTONS,1154,60.0,6799.68,25ns_1167b_1154_1022_1088_144bpi_12inj_3INDIV
8215,,,,2022-09-30 18:12:59,2022-09-30 18:13:08,,,2022-09-30 18:13:08,,,0,,,,,,60.0,,
8214,359631,359669,9475,2022-09-30 10:03:09,2022-09-30 18:12:59,2022-09-30 14:54:04,2022-09-30 17:31:59,2022-09-30 18:12:59,57.091776004027,51.567857379582,712,90.324,6.936257747,42.758875,PROTONS,1154,60.0,6799.68,25ns_1167b_1154_1022_1088_144bpi_12inj_3INDIV
